"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/22/2025","AQS","481410055","4","3.6","ug/m3 LC","20","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/23/2025","AQS","481410055","4","10.2","ug/m3 LC","53","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/24/2025","AQS","481410055","4","4.1","ug/m3 LC","23","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/25/2025","AQS","481410055","4","5.3","ug/m3 LC","29","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/26/2025","AQS","481410055","4","5.4","ug/m3 LC","30","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/27/2025","AQS","481410055","4","4.3","ug/m3 LC","24","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/28/2025","AQS","481410055","4","15.3","ug/m3 LC","63","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/29/2025","AQS","481410055","4","9.1","ug/m3 LC","51","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/30/2025","AQS","481410055","4","7","ug/m3 LC","39","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/01/2025","AQS","481410055","4","7.2","ug/m3 LC","40","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/02/2025","AQS","481410055","4","8.1","ug/m3 LC","45","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/03/2025","AQS","481410055","4","14.9","ug/m3 LC","62","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/04/2025","AQS","481410055","4","5.5","ug/m3 LC","31","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/05/2025","AQS","481410055","4","6.6","ug/m3 LC","37","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/06/2025","AQS","481410055","4","4.5","ug/m3 LC","25","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/07/2025","AQS","481410055","4","5.5","ug/m3 LC","31","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/08/2025","AQS","481410055","4","16.3","ug/m3 LC","64","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/09/2025","AQS","481410055","4","5.6","ug/m3 LC","31","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/10/2025","AQS","481410055","4","9.1","ug/m3 LC","51","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/11/2025","AQS","481410055","4","11.8","ug/m3 LC","56","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/12/2025","AQS","481410055","4","19.1","ug/m3 LC","70","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/13/2025","AQS","481410055","4","15.2","ug/m3 LC","62","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/14/2025","AQS","481410055","4","8.5","ug/m3 LC","47","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/15/2025","AQS","481410055","4","9","ug/m3 LC","50","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/16/2025","AQS","481410055","4","8.7","ug/m3 LC","48","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/17/2025","AQS","481410055","4","9.4","ug/m3 LC","52","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/18/2025","AQS","481410055","4","12.8","ug/m3 LC","58","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/19/2025","AQS","481410055","4","13.7","ug/m3 LC","60","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/20/2025","AQS","481410055","4","5.7","ug/m3 LC","32","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/21/2025","AQS","481410055","4","19.1","ug/m3 LC","70","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/22/2025","AQS","481410055","4","20.9","ug/m3 LC","73","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/23/2025","AQS","481410055","4","11.2","ug/m3 LC","55","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/24/2025","AQS","481410055","4","23.2","ug/m3 LC","77","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/25/2025","AQS","481410055","4","19.2","ug/m3 LC","70","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/26/2025","AQS","481410055","4","18.7","ug/m3 LC","69","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/27/2025","AQS","481410055","4","17.5","ug/m3 LC","67","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/28/2025","AQS","481410055","4","3.5","ug/m3 LC","19","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/29/2025","AQS","481410055","4","4.9","ug/m3 LC","27","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/30/2025","AQS","481410055","4","6.9","ug/m3 LC","38","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/31/2025","AQS","481410055","4","13.4","ug/m3 LC","59","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"01/01/2025","AQS","481410055","5","20.6","ug/m3 LC","72","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"01/31/2025","AQS","481410055","5","13.6","ug/m3 LC","59","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
