,City,Date,Daily Mean PM2.5 Concentration,State,Local Site Name,0 filters,10 filters,100 filters,1000 filters
851,ElPaso,02/08/2025,15.1,Texas,Socorro Hueco,15.1,14.98373,14.236279999999999,11.61039
852,ElPaso,02/09/2025,17.9,Texas,Socorro Hueco,17.9,17.762169999999998,16.876119999999997,13.763309999999999
853,ElPaso,02/10/2025,22.8,Texas,Socorro Hueco,22.8,22.62444,21.49584,17.530920000000002
854,ElPaso,02/11/2025,62.2,Texas,Socorro Hueco,62.2,61.72106,58.642160000000004,47.82558
855,ElPaso,02/12/2025,21.2,Texas,Socorro Hueco,21.2,21.036759999999997,19.98736,16.30068
856,ElPaso,02/13/2025,8.3,Texas,Socorro Hueco,8.3,8.23609,7.825240000000001,6.381870000000001
857,ElPaso,02/14/2025,31.9,Texas,Socorro Hueco,31.9,31.654369999999997,30.075319999999998,24.52791
858,ElPaso,02/15/2025,16.6,Texas,Socorro Hueco,16.6,16.47218,15.650480000000002,12.763740000000002
859,ElPaso,02/16/2025,7.5,Texas,Socorro Hueco,7.5,7.44225,7.071,5.76675
860,ElPaso,02/17/2025,9.6,Texas,Socorro Hueco,9.6,9.526079999999999,9.05088,7.38144
861,ElPaso,02/18/2025,5.6,Texas,Socorro Hueco,5.6,5.55688,5.27968,4.30584
862,ElPaso,02/19/2025,10.6,Texas,Socorro Hueco,10.6,10.518379999999999,9.99368,8.15034
863,ElPaso,02/20/2025,6.6,Texas,Socorro Hueco,6.6,6.54918,6.222479999999999,5.07474
864,ElPaso,02/21/2025,4.4,Texas,Socorro Hueco,4.4,4.3661200000000004,4.14832,3.3831600000000006
865,ElPaso,02/22/2025,9.1,Texas,Socorro Hueco,9.1,9.029929999999998,8.57948,6.99699
866,ElPaso,02/23/2025,13.2,Texas,Socorro Hueco,13.2,13.09836,12.444959999999998,10.14948
867,ElPaso,02/24/2025,13.0,Texas,Socorro Hueco,13.0,12.899899999999999,12.2564,9.995700000000001
868,ElPaso,02/25/2025,13.6,Texas,Socorro Hueco,13.6,13.49528,12.82208,10.45704
869,ElPaso,02/26/2025,10.8,Texas,Socorro Hueco,10.8,10.71684,10.18224,8.304120000000001
870,ElPaso,02/27/2025,31.3,Texas,Socorro Hueco,31.3,31.058989999999998,29.50964,24.066570000000002
871,ElPaso,02/28/2025,8.3,Texas,Socorro Hueco,8.3,8.23609,7.825240000000001,6.381870000000001
872,ElPaso,03/01/2025,8.3,Texas,Socorro Hueco,8.3,8.23609,7.825240000000001,6.381870000000001
873,ElPaso,03/02/2025,16.7,Texas,Socorro Hueco,16.7,16.57141,15.74476,12.840629999999999
874,ElPaso,03/03/2025,101.6,Texas,Socorro Hueco,101.6,100.81768,95.78847999999999,78.12024
875,ElPaso,03/04/2025,38.7,Texas,Socorro Hueco,38.7,38.402010000000004,36.486360000000005,29.75643
876,ElPaso,03/05/2025,7.2,Texas,Socorro Hueco,7.2,7.14456,6.7881599999999995,5.53608
877,ElPaso,03/06/2025,117.7,Texas,Socorro Hueco,117.7,116.79371,110.96756,90.49953000000001
878,ElPaso,03/07/2025,54.1,Texas,Socorro Hueco,54.1,53.68343,51.00548,41.59749
879,ElPaso,03/08/2025,3.1,Texas,Socorro Hueco,3.1,3.07613,2.92268,2.3835900000000003
880,ElPaso,03/09/2025,7.5,Texas,Socorro Hueco,7.5,7.44225,7.071,5.76675
881,ElPaso,03/10/2025,9.9,Texas,Socorro Hueco,9.9,9.82377,9.33372,7.61211
882,ElPaso,03/11/2025,25.6,Texas,Socorro Hueco,25.6,25.40288,24.13568,19.683840000000004
883,ElPaso,03/12/2025,10.0,Texas,Socorro Hueco,10.0,9.923,9.427999999999999,7.689
884,ElPaso,03/13/2025,38.5,Texas,Socorro Hueco,38.5,38.20355,36.2978,29.60265
885,ElPaso,03/14/2025,35.3,Texas,Socorro Hueco,35.3,35.028189999999995,33.28084,27.14217
886,ElPaso,03/15/2025,6.3,Texas,Socorro Hueco,6.3,6.2514899999999995,5.93964,4.84407
887,ElPaso,03/16/2025,5.6,Texas,Socorro Hueco,5.6,5.55688,5.27968,4.30584
888,ElPaso,03/17/2025,12.0,Texas,Socorro Hueco,12.0,11.907599999999999,11.3136,9.2268
889,ElPaso,03/18/2025,91.1,Texas,Socorro Hueco,91.1,90.39853,85.88907999999999,70.04679
