,City,Date,Daily Mean PM2.5 Concentration,State,Local Site Name,0 filters,10 filters,100 filters,1000 filters
160,Burlington,04/16/2025,0.3,Vermont,PROCTOR MAPLE RESEARCH CTR,0.3,0.29768999999999995,0.28284,0.23067
161,Burlington,04/19/2025,7.0,Vermont,PROCTOR MAPLE RESEARCH CTR,7.0,6.9460999999999995,6.5996,5.3823
162,Burlington,04/22/2025,2.6,Vermont,PROCTOR MAPLE RESEARCH CTR,2.6,2.57998,2.45128,1.9991400000000001
163,Burlington,04/25/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
164,Burlington,04/28/2025,2.3,Vermont,PROCTOR MAPLE RESEARCH CTR,2.3,2.2822899999999997,2.16844,1.76847
165,Burlington,05/01/2025,1.8,Vermont,PROCTOR MAPLE RESEARCH CTR,1.8,1.78614,1.6970399999999999,1.38402
166,Burlington,05/04/2025,1.8,Vermont,PROCTOR MAPLE RESEARCH CTR,1.8,1.78614,1.6970399999999999,1.38402
167,Burlington,01/01/2025,1.6,Vermont,PROCTOR MAPLE RESEARCH CTR,1.6,1.58768,1.50848,1.2302400000000002
168,Burlington,01/02/2025,0.4,Vermont,PROCTOR MAPLE RESEARCH CTR,0.4,0.39692,0.37712,0.30756000000000006
169,Burlington,01/03/2025,0.9,Vermont,PROCTOR MAPLE RESEARCH CTR,0.9,0.89307,0.8485199999999999,0.69201
170,Burlington,01/04/2025,1.3,Vermont,PROCTOR MAPLE RESEARCH CTR,1.3,1.28999,1.22564,0.9995700000000001
171,Burlington,01/05/2025,2.3,Vermont,PROCTOR MAPLE RESEARCH CTR,2.3,2.2822899999999997,2.16844,1.76847
172,Burlington,01/06/2025,3.8,Vermont,PROCTOR MAPLE RESEARCH CTR,3.8,3.7707399999999995,3.5826399999999996,2.92182
173,Burlington,01/07/2025,2.0,Vermont,PROCTOR MAPLE RESEARCH CTR,2.0,1.9846,1.8856,1.5378
174,Burlington,01/08/2025,2.5,Vermont,PROCTOR MAPLE RESEARCH CTR,2.5,2.48075,2.3569999999999998,1.92225
175,Burlington,01/09/2025,2.0,Vermont,PROCTOR MAPLE RESEARCH CTR,2.0,1.9846,1.8856,1.5378
176,Burlington,01/10/2025,2.2,Vermont,PROCTOR MAPLE RESEARCH CTR,2.2,2.1830600000000002,2.07416,1.6915800000000003
177,Burlington,01/11/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
178,Burlington,01/12/2025,3.8,Vermont,PROCTOR MAPLE RESEARCH CTR,3.8,3.7707399999999995,3.5826399999999996,2.92182
179,Burlington,01/13/2025,7.1,Vermont,PROCTOR MAPLE RESEARCH CTR,7.1,7.045329999999999,6.693879999999999,5.4591899999999995
180,Burlington,01/14/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
181,Burlington,01/15/2025,2.5,Vermont,PROCTOR MAPLE RESEARCH CTR,2.5,2.48075,2.3569999999999998,1.92225
182,Burlington,01/17/2025,6.5,Vermont,PROCTOR MAPLE RESEARCH CTR,6.5,6.449949999999999,6.1282,4.997850000000001
183,Burlington,01/18/2025,5.8,Vermont,PROCTOR MAPLE RESEARCH CTR,5.8,5.7553399999999995,5.46824,4.45962
184,Burlington,01/19/2025,3.8,Vermont,PROCTOR MAPLE RESEARCH CTR,3.8,3.7707399999999995,3.5826399999999996,2.92182
185,Burlington,01/20/2025,3.6,Vermont,PROCTOR MAPLE RESEARCH CTR,3.6,3.57228,3.3940799999999998,2.76804
186,Burlington,01/21/2025,3.7,Vermont,PROCTOR MAPLE RESEARCH CTR,3.7,3.67151,3.48836,2.84493
187,Burlington,01/22/2025,4.6,Vermont,PROCTOR MAPLE RESEARCH CTR,4.6,4.564579999999999,4.33688,3.53694
188,Burlington,01/23/2025,6.0,Vermont,PROCTOR MAPLE RESEARCH CTR,6.0,5.953799999999999,5.6568,4.6134
189,Burlington,01/24/2025,7.3,Vermont,PROCTOR MAPLE RESEARCH CTR,7.3,7.24379,6.88244,5.61297
190,Burlington,01/25/2025,4.8,Vermont,PROCTOR MAPLE RESEARCH CTR,4.8,4.763039999999999,4.52544,3.69072
191,Burlington,01/26/2025,5.4,Vermont,PROCTOR MAPLE RESEARCH CTR,5.4,5.35842,5.09112,4.1520600000000005
192,Burlington,01/27/2025,3.2,Vermont,PROCTOR MAPLE RESEARCH CTR,3.2,3.17536,3.01696,2.4604800000000004
193,Burlington,01/28/2025,2.5,Vermont,PROCTOR MAPLE RESEARCH CTR,2.5,2.48075,2.3569999999999998,1.92225
194,Burlington,01/29/2025,4.0,Vermont,PROCTOR MAPLE RESEARCH CTR,4.0,3.9692,3.7712,3.0756
195,Burlington,01/30/2025,2.0,Vermont,PROCTOR MAPLE RESEARCH CTR,2.0,1.9846,1.8856,1.5378
196,Burlington,01/31/2025,7.3,Vermont,PROCTOR MAPLE RESEARCH CTR,7.3,7.24379,6.88244,5.61297
197,Burlington,02/01/2025,4.2,Vermont,PROCTOR MAPLE RESEARCH CTR,4.2,4.16766,3.95976,3.2293800000000004
198,Burlington,02/02/2025,2.8,Vermont,PROCTOR MAPLE RESEARCH CTR,2.8,2.77844,2.63984,2.15292
199,Burlington,02/03/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
200,Burlington,02/04/2025,2.9,Vermont,PROCTOR MAPLE RESEARCH CTR,2.9,2.8776699999999997,2.73412,2.22981
201,Burlington,02/05/2025,1.8,Vermont,PROCTOR MAPLE RESEARCH CTR,1.8,1.78614,1.6970399999999999,1.38402
202,Burlington,02/06/2025,1.5,Vermont,PROCTOR MAPLE RESEARCH CTR,1.5,1.4884499999999998,1.4142,1.15335
203,Burlington,02/07/2025,3.4,Vermont,PROCTOR MAPLE RESEARCH CTR,3.4,3.37382,3.20552,2.61426
204,Burlington,02/08/2025,1.6,Vermont,PROCTOR MAPLE RESEARCH CTR,1.6,1.58768,1.50848,1.2302400000000002
205,Burlington,02/09/2025,1.9,Vermont,PROCTOR MAPLE RESEARCH CTR,1.9,1.8853699999999998,1.7913199999999998,1.46091
206,Burlington,02/10/2025,2.2,Vermont,PROCTOR MAPLE RESEARCH CTR,2.2,2.1830600000000002,2.07416,1.6915800000000003
207,Burlington,02/11/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
208,Burlington,02/12/2025,4.7,Vermont,PROCTOR MAPLE RESEARCH CTR,4.7,4.66381,4.43116,3.61383
209,Burlington,02/13/2025,2.2,Vermont,PROCTOR MAPLE RESEARCH CTR,2.2,2.1830600000000002,2.07416,1.6915800000000003
210,Burlington,02/14/2025,2.1,Vermont,PROCTOR MAPLE RESEARCH CTR,2.1,2.08383,1.97988,1.6146900000000002
211,Burlington,02/15/2025,2.1,Vermont,PROCTOR MAPLE RESEARCH CTR,2.1,2.08383,1.97988,1.6146900000000002
212,Burlington,02/16/2025,2.1,Vermont,PROCTOR MAPLE RESEARCH CTR,2.1,2.08383,1.97988,1.6146900000000002
213,Burlington,02/17/2025,1.6,Vermont,PROCTOR MAPLE RESEARCH CTR,1.6,1.58768,1.50848,1.2302400000000002
214,Burlington,02/18/2025,1.8,Vermont,PROCTOR MAPLE RESEARCH CTR,1.8,1.78614,1.6970399999999999,1.38402
215,Burlington,02/19/2025,3.2,Vermont,PROCTOR MAPLE RESEARCH CTR,3.2,3.17536,3.01696,2.4604800000000004
216,Burlington,02/20/2025,2.7,Vermont,PROCTOR MAPLE RESEARCH CTR,2.7,2.67921,2.54556,2.0760300000000003
217,Burlington,02/21/2025,2.0,Vermont,PROCTOR MAPLE RESEARCH CTR,2.0,1.9846,1.8856,1.5378
218,Burlington,02/22/2025,2.7,Vermont,PROCTOR MAPLE RESEARCH CTR,2.7,2.67921,2.54556,2.0760300000000003
219,Burlington,02/23/2025,8.9,Vermont,PROCTOR MAPLE RESEARCH CTR,8.9,8.83147,8.39092,6.843210000000001
220,Burlington,02/24/2025,6.9,Vermont,PROCTOR MAPLE RESEARCH CTR,6.9,6.84687,6.50532,5.30541
221,Burlington,02/25/2025,6.6,Vermont,PROCTOR MAPLE RESEARCH CTR,6.6,6.54918,6.222479999999999,5.07474
222,Burlington,02/26/2025,3.1,Vermont,PROCTOR MAPLE RESEARCH CTR,3.1,3.07613,2.92268,2.3835900000000003
223,Burlington,02/27/2025,1.5,Vermont,PROCTOR MAPLE RESEARCH CTR,1.5,1.4884499999999998,1.4142,1.15335
224,Burlington,02/28/2025,2.4,Vermont,PROCTOR MAPLE RESEARCH CTR,2.4,2.3815199999999996,2.26272,1.84536
225,Burlington,03/01/2025,3.1,Vermont,PROCTOR MAPLE RESEARCH CTR,3.1,3.07613,2.92268,2.3835900000000003
226,Burlington,03/02/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
227,Burlington,03/03/2025,3.9,Vermont,PROCTOR MAPLE RESEARCH CTR,3.9,3.86997,3.67692,2.99871
228,Burlington,03/04/2025,5.7,Vermont,PROCTOR MAPLE RESEARCH CTR,5.7,5.65611,5.37396,4.3827300000000005
229,Burlington,03/05/2025,4.4,Vermont,PROCTOR MAPLE RESEARCH CTR,4.4,4.3661200000000004,4.14832,3.3831600000000006
230,Burlington,03/06/2025,1.3,Vermont,PROCTOR MAPLE RESEARCH CTR,1.3,1.28999,1.22564,0.9995700000000001
231,Burlington,03/07/2025,1.2,Vermont,PROCTOR MAPLE RESEARCH CTR,1.2,1.1907599999999998,1.13136,0.92268
232,Burlington,03/08/2025,1.1,Vermont,PROCTOR MAPLE RESEARCH CTR,1.1,1.0915300000000001,1.03708,0.8457900000000002
233,Burlington,03/09/2025,2.9,Vermont,PROCTOR MAPLE RESEARCH CTR,2.9,2.8776699999999997,2.73412,2.22981
234,Burlington,03/10/2025,3.9,Vermont,PROCTOR MAPLE RESEARCH CTR,3.9,3.86997,3.67692,2.99871
235,Burlington,03/11/2025,3.9,Vermont,PROCTOR MAPLE RESEARCH CTR,3.9,3.86997,3.67692,2.99871
236,Burlington,03/12/2025,2.4,Vermont,PROCTOR MAPLE RESEARCH CTR,2.4,2.3815199999999996,2.26272,1.84536
237,Burlington,03/13/2025,2.7,Vermont,PROCTOR MAPLE RESEARCH CTR,2.7,2.67921,2.54556,2.0760300000000003
238,Burlington,03/14/2025,4.6,Vermont,PROCTOR MAPLE RESEARCH CTR,4.6,4.564579999999999,4.33688,3.53694
239,Burlington,03/15/2025,9.4,Vermont,PROCTOR MAPLE RESEARCH CTR,9.4,9.32762,8.86232,7.22766
240,Burlington,03/16/2025,5.4,Vermont,PROCTOR MAPLE RESEARCH CTR,5.4,5.35842,5.09112,4.1520600000000005
241,Burlington,03/17/2025,2.4,Vermont,PROCTOR MAPLE RESEARCH CTR,2.4,2.3815199999999996,2.26272,1.84536
242,Burlington,03/18/2025,2.6,Vermont,PROCTOR MAPLE RESEARCH CTR,2.6,2.57998,2.45128,1.9991400000000001
243,Burlington,03/19/2025,3.0,Vermont,PROCTOR MAPLE RESEARCH CTR,3.0,2.9768999999999997,2.8284,2.3067
244,Burlington,03/20/2025,4.0,Vermont,PROCTOR MAPLE RESEARCH CTR,4.0,3.9692,3.7712,3.0756
245,Burlington,03/21/2025,2.3,Vermont,PROCTOR MAPLE RESEARCH CTR,2.3,2.2822899999999997,2.16844,1.76847
246,Burlington,03/22/2025,2.9,Vermont,PROCTOR MAPLE RESEARCH CTR,2.9,2.8776699999999997,2.73412,2.22981
247,Burlington,03/23/2025,3.5,Vermont,PROCTOR MAPLE RESEARCH CTR,3.5,3.4730499999999997,3.2998,2.69115
248,Burlington,03/24/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
249,Burlington,03/25/2025,3.5,Vermont,PROCTOR MAPLE RESEARCH CTR,3.5,3.4730499999999997,3.2998,2.69115
250,Burlington,03/26/2025,2.4,Vermont,PROCTOR MAPLE RESEARCH CTR,2.4,2.3815199999999996,2.26272,1.84536
251,Burlington,03/27/2025,2.4,Vermont,PROCTOR MAPLE RESEARCH CTR,2.4,2.3815199999999996,2.26272,1.84536
252,Burlington,03/28/2025,2.7,Vermont,PROCTOR MAPLE RESEARCH CTR,2.7,2.67921,2.54556,2.0760300000000003
253,Burlington,03/29/2025,4.2,Vermont,PROCTOR MAPLE RESEARCH CTR,4.2,4.16766,3.95976,3.2293800000000004
254,Burlington,03/30/2025,3.0,Vermont,PROCTOR MAPLE RESEARCH CTR,3.0,2.9768999999999997,2.8284,2.3067
255,Burlington,03/31/2025,4.1,Vermont,PROCTOR MAPLE RESEARCH CTR,4.1,4.068429999999999,3.8654799999999994,3.15249
256,Burlington,04/01/2025,2.3,Vermont,PROCTOR MAPLE RESEARCH CTR,2.3,2.2822899999999997,2.16844,1.76847
257,Burlington,04/02/2025,2.9,Vermont,PROCTOR MAPLE RESEARCH CTR,2.9,2.8776699999999997,2.73412,2.22981
258,Burlington,04/03/2025,2.1,Vermont,PROCTOR MAPLE RESEARCH CTR,2.1,2.08383,1.97988,1.6146900000000002
259,Burlington,04/04/2025,1.6,Vermont,PROCTOR MAPLE RESEARCH CTR,1.6,1.58768,1.50848,1.2302400000000002
260,Burlington,04/05/2025,1.5,Vermont,PROCTOR MAPLE RESEARCH CTR,1.5,1.4884499999999998,1.4142,1.15335
261,Burlington,04/06/2025,1.8,Vermont,PROCTOR MAPLE RESEARCH CTR,1.8,1.78614,1.6970399999999999,1.38402
262,Burlington,04/07/2025,2.6,Vermont,PROCTOR MAPLE RESEARCH CTR,2.6,2.57998,2.45128,1.9991400000000001
263,Burlington,04/08/2025,1.7,Vermont,PROCTOR MAPLE RESEARCH CTR,1.7,1.68691,1.60276,1.30713
264,Burlington,04/09/2025,2.5,Vermont,PROCTOR MAPLE RESEARCH CTR,2.5,2.48075,2.3569999999999998,1.92225
265,Burlington,04/10/2025,3.8,Vermont,PROCTOR MAPLE RESEARCH CTR,3.8,3.7707399999999995,3.5826399999999996,2.92182
266,Burlington,04/11/2025,3.4,Vermont,PROCTOR MAPLE RESEARCH CTR,3.4,3.37382,3.20552,2.61426
267,Burlington,04/12/2025,3.2,Vermont,PROCTOR MAPLE RESEARCH CTR,3.2,3.17536,3.01696,2.4604800000000004
268,Burlington,04/13/2025,3.5,Vermont,PROCTOR MAPLE RESEARCH CTR,3.5,3.4730499999999997,3.2998,2.69115
269,Burlington,04/14/2025,3.5,Vermont,PROCTOR MAPLE RESEARCH CTR,3.5,3.4730499999999997,3.2998,2.69115
270,Burlington,04/15/2025,3.4,Vermont,PROCTOR MAPLE RESEARCH CTR,3.4,3.37382,3.20552,2.61426
271,Burlington,04/16/2025,0.6,Vermont,PROCTOR MAPLE RESEARCH CTR,0.6,0.5953799999999999,0.56568,0.46134
272,Burlington,04/17/2025,2.4,Vermont,PROCTOR MAPLE RESEARCH CTR,2.4,2.3815199999999996,2.26272,1.84536
273,Burlington,04/18/2025,3.7,Vermont,PROCTOR MAPLE RESEARCH CTR,3.7,3.67151,3.48836,2.84493
274,Burlington,04/19/2025,8.0,Vermont,PROCTOR MAPLE RESEARCH CTR,8.0,7.9384,7.5424,6.1512
275,Burlington,04/20/2025,2.0,Vermont,PROCTOR MAPLE RESEARCH CTR,2.0,1.9846,1.8856,1.5378
276,Burlington,04/21/2025,2.8,Vermont,PROCTOR MAPLE RESEARCH CTR,2.8,2.77844,2.63984,2.15292
277,Burlington,04/22/2025,3.8,Vermont,PROCTOR MAPLE RESEARCH CTR,3.8,3.7707399999999995,3.5826399999999996,2.92182
278,Burlington,04/23/2025,1.6,Vermont,PROCTOR MAPLE RESEARCH CTR,1.6,1.58768,1.50848,1.2302400000000002
279,Burlington,04/24/2025,3.1,Vermont,PROCTOR MAPLE RESEARCH CTR,3.1,3.07613,2.92268,2.3835900000000003
280,Burlington,04/25/2025,4.6,Vermont,PROCTOR MAPLE RESEARCH CTR,4.6,4.564579999999999,4.33688,3.53694
281,Burlington,04/26/2025,2.3,Vermont,PROCTOR MAPLE RESEARCH CTR,2.3,2.2822899999999997,2.16844,1.76847
282,Burlington,04/27/2025,1.1,Vermont,PROCTOR MAPLE RESEARCH CTR,1.1,1.0915300000000001,1.03708,0.8457900000000002
283,Burlington,04/28/2025,3.2,Vermont,PROCTOR MAPLE RESEARCH CTR,3.2,3.17536,3.01696,2.4604800000000004
284,Burlington,04/29/2025,4.6,Vermont,PROCTOR MAPLE RESEARCH CTR,4.6,4.564579999999999,4.33688,3.53694
285,Burlington,04/30/2025,2.1,Vermont,PROCTOR MAPLE RESEARCH CTR,2.1,2.08383,1.97988,1.6146900000000002
286,Burlington,05/01/2025,2.9,Vermont,PROCTOR MAPLE RESEARCH CTR,2.9,2.8776699999999997,2.73412,2.22981
287,Burlington,05/02/2025,4.7,Vermont,PROCTOR MAPLE RESEARCH CTR,4.7,4.66381,4.43116,3.61383
288,Burlington,05/03/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
289,Burlington,05/04/2025,3.1,Vermont,PROCTOR MAPLE RESEARCH CTR,3.1,3.07613,2.92268,2.3835900000000003
290,Burlington,05/05/2025,2.8,Vermont,PROCTOR MAPLE RESEARCH CTR,2.8,2.77844,2.63984,2.15292
291,Burlington,05/06/2025,1.4,Vermont,PROCTOR MAPLE RESEARCH CTR,1.4,1.38922,1.31992,1.07646
292,Burlington,05/07/2025,2.3,Vermont,PROCTOR MAPLE RESEARCH CTR,2.3,2.2822899999999997,2.16844,1.76847
293,Burlington,05/08/2025,4.9,Vermont,PROCTOR MAPLE RESEARCH CTR,4.9,4.8622700000000005,4.61972,3.7676100000000003
294,Burlington,05/09/2025,1.8,Vermont,PROCTOR MAPLE RESEARCH CTR,1.8,1.78614,1.6970399999999999,1.38402
295,Burlington,05/10/2025,1.8,Vermont,PROCTOR MAPLE RESEARCH CTR,1.8,1.78614,1.6970399999999999,1.38402
296,Burlington,05/11/2025,2.8,Vermont,PROCTOR MAPLE RESEARCH CTR,2.8,2.77844,2.63984,2.15292
297,Burlington,05/12/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
